local_datetime,day_ahead_price,SP,imbalance_price,valueSum,temperature,TCO2_per_h,gCO2_per_kWh,nuclear,biomass,coal,gas,hydro,wind,solar,demand,pumped_storage,wind_onshore,wind_offshore,belgian,dutch,french,ireland,northern_ireland,irish
2020-02-18T12:00:00Z,29.19,25,42,42,7.8,5334.997,130.4272687267749,5.786,2.645,1.039,9.283,0.739,15.648,3.16,40.904,0.006,9.825924,6.009889,1,0.518,2.004,0.044,0.032,0.076
2020-02-18T12:30:00Z,30.5,26,41.75,41.75,7.8,5357.0740000000005,131.66549512129183,5.775,2.674,1.03,9.31,0.738,15.542,2.98,40.687,0.004,9.737651,6.010849,1,0.512,2.004,0.036,0.082,0.118
2020-02-18T13:00:00Z,31.05,27,41.7,41.7,7.8,5463.369000000001,134.271400132714,5.777,2.66,1.027,9.303,0.747,15.557,2.74,40.689,0,9.666296999999998,6.0478890000000005,1,0.624,2.004,0.168,0.082,0.25
2020-02-18T13:30:00Z,30.03,28,41.7,41.7,7.8,5431.21,134.50247647350176,5.774,2.657,1.04,9.203,0.805,15.585,2.41,40.38,0.038,9.675734,6.078822,1,0.624,2.004,0.158,0.082,0.24
2020-02-18T14:00:00Z,31.31,29,41.7,41.7,7.8,5551.737,137.42603594237335,5.778,2.707,1.039,9.275,0.883,15.524,2.07,40.398,0.066,9.767306,6.080016,1,0.686,2.004,0.284,0.082,0.366
2020-02-18T14:30:00Z,30.85,30,42.4,42.4,7.8,5731.667000000001,141.9783750309636,5.778,2.769,1.033,9.699,0.888,15.419,1.58,40.37,0.124,9.603979,5.984055000000001,1,0.69,2.004,0.304,0.082,0.386
2020-02-18T15:00:00Z,31.82,31,42.4,42.4,7.8,5918.362,145.2964917879852,5.779,2.782,1.008,9.95,0.915,15.449,1.15,40.733,0.382,9.44709,6.065737,1,0.782,2.006,0.448,0.082,0.53
2020-02-18T15:30:00Z,34.75,32,42.3,42.3,7.8,6318.2970000000005,154.21388299040785,5.777,2.782,1.041,10.824,0.925,15.02,0.788,40.971,0.444,9.374071,5.975947,1,0.784,2.004,0.504,0.078,0.582
2020-02-18T16:00:00Z,34.6,33,49.75,49.75,7.8,6752.209,163.70182073847795,5.781,2.742,1.039,11.825,0.978,14.874,0.564,41.247,0.142,8.919775,5.898696,1.006,0.96,1.82,0.498,0.024,0.522
2020-02-18T16:30:00Z,36.75,34,49.8,49.8,7.8,7011.657999999999,167.21496708957358,5.777,2.71,1.036,12.491,0.995,15.147,0.318,41.932,0.148,9.033925,5.97307,1.004,0.962,1.82,0.454,0.074,0.528
2020-02-18T17:00:00Z,42.54,35,49.8,49.8,7.8,7033.2429999999995,164.87512307187396,5.781,2.742,1.037,12.682,0.935,15.462,0.107,42.658,0.57,9.349673999999998,6.042415,1.02,1,2.002,0.318,0.022,0.34
2020-02-18T17:30:00Z,43.68,36,51,51,7.8,7361.654,166.9842813724385,5.776,2.764,1.032,13.553,1.064,15.256,0.00891,44.085910000000005,1.316,9.241362,5.994175,1.02,1,2.004,0.234,0.078,0.312
2020-02-18T18:00:00Z,44.08,37,51,51,7.8,7441.251,168.53586209380117,5.772,2.806,1.119,13.64,1.055,15.297,0.00133,44.15233,1.238,9.135004,5.985097,1.02,1.056,2.004,0.082,0.082,0.164
2020-02-18T18:30:00Z,43.62,38,49.8,49.8,7.8,7275.993000000001,166.8909083819411,5.773,2.775,1.203,13.165,0.962,15.508,0.0013,43.5973,1.102,9.336127,5.9968699999999995,1.02,1.058,2.004,0,0.046,0.046
2020-02-18T19:00:00Z,40.44,39,49.75,49.75,7.8,7125.869000000001,165.4182074799375,5.769,2.704,1.149,12.848,0.95,15.222,0.0019,43.0779,1.252,9.113989,6.002372,1.02,1.058,2.004,0.04,0.08,0.12
2020-02-18T19:30:00Z,32.99,40,13.5,13.5,7.8,6869.648000000001,163.9993327009845,5.772,2.697,1.204,12.076,0.812,15.231,2.68e-4,41.888268,0.92,9.030623,6.029776,1.02,1.058,2.004,0.032,0.082,0.114
2020-02-18T20:00:00Z,36.02,41,14,14,7.8,6513.2880000000005,161.53186845890582,5.769,2.686,1.2,11.224,0.826,15.139,0,40.322,0.336,8.976185000000001,5.916803,1.02,1.056,2.004,0.014,0.068,0.082
2020-02-18T20:30:00Z,35.36,42,14,14,7.8,6008.798000000001,155.39452072034354,5.767,2.683,1.206,10.058,0.813,15.073,1.72e-5,38.6680172,0.006,9.009315,5.992887,1.02,1.058,2.004,0,0,-0.03
2020-02-18T21:00:00Z,28.23,43,13.5,13.5,7.8,5542.475,147.80721638487387,5.769,2.668,1.203,8.742,0.77,15.19,0,37.498,0,8.945035,5.983816,1,1.058,2.004,0.032,0.062,0.094
2020-02-18T21:30:00Z,29.23,44,41,41,7.8,4772.721,135.16591838720194,5.769,2.552,1.207,6.886,0.749,15.035,9.19e-5,35.310091899999996,0.03,8.819183,6.049527,1,1.052,1.99,0.002,0.038,0.04
2020-02-18T22:00:00Z,30.69,45,39.99,39.99,7.8,4327.570000000001,129.12337759212295,5.775,2.013,1.198,6.559,0.746,14.99,0,33.515,0.07,8.640426,6.076602,0.854,0.698,1.466,0.026,0,-0.064
2020-02-18T22:30:00Z,26.58,46,10.2,10.2,7.8,3695.883,115.9601844879518,5.79,1.548,1.175,5.396,0.744,15.085,0,31.872,0,8.726809000000001,6.078225000000001,0.85,0.678,1.456,0,0,-0.252
2020-02-18T23:00:00Z,17.81,47,13,13,7.8,3019.772,98.78542943997508,5.792,1.498,1.2,4.429,0.735,15.075,2.1e-6,30.5690021,0,8.791631,6.046448000000001,0.54,0.138,1.702,0,0,-0.404
2020-02-18T23:30:00Z,10.06,48,13,13,7.8,2791.1040000000003,92.8418321524798,5.796,1.468,1.204,4.039,0.732,14.996,0,30.063,0,8.723791,6.016766,0.534,0.122,1.706,0,0,-0.552
2020-02-19T00:00:00Z,9.3,1,2.5,2.5,6.7,2550.46,85.92904551733433,5.789,1.464,1.074,4.059,0.714,15.025,0,29.681,0,8.760914000000001,5.9898370000000005,0.372,0,1.556,0,0,-0.684
2020-02-19T00:30:00Z,11.01,2,2.5,2.5,6.7,2555.473,85.93869383911756,5.774,1.548,0.937,4.358,0.715,14.848,0,29.736,0,8.709065999999998,5.905378,0.372,0,1.556,0,0,-0.672
2020-02-19T01:00:00Z,15.63,3,15.02,15.02,6.7,2560.0629999999996,84.92777998938428,5.781,1.717,0.921,4.735,0.715,14.767,0,30.144,0,8.575591000000001,5.839446,0.422,-0.18,1.508,0,0,-0.806
2020-02-19T01:30:00Z,15.66,4,15.66,15.66,6.7,2444.2279999999996,81.8780455188748,5.778,1.705,0.944,4.446,0.714,14.757,5.6e-5,29.852056,0,8.536136999999998,5.904358,0.422,-0.186,1.508,0,0,-0.848
2020-02-19T02:00:00Z,14.34,5,14.34,14.34,6.7,2357.784,80.1830981125659,5.779,1.592,0.938,4.321,0.714,14.553,0,29.405,0,8.314485000000001,5.917094,0.39,-0.224,1.508,0,0,-0.848
2020-02-19T02:30:00Z,13.57,6,13.57,13.57,6.7,2422.175,82.61733406098642,5.779,1.569,0.941,4.475,0.714,14.332,0,29.318,0,8.180292,5.779747,0.384,-0.224,1.508,0,0,-0.84
2020-02-19T03:00:00Z,15.48,7,15.48,15.48,6.7,2349.34,81.30047522306889,5.788,1.472,0.94,4.372,0.714,14.103,2.06e-6,28.89700206,0,8.093664,5.793838,0.006,-0.366,1.508,0,0,-0.736
2020-02-19T03:30:00Z,14.24,8,14.24,14.24,6.7,2374.2639999999997,82.80764174999506,5.79,1.522,0.94,4.323,0.717,13.882,3.9800000000000005e-5,28.6720398,0,7.763318,5.728260000000001,0,-0.348,1.498,0,0,-0.67
2020-02-19T04:00:00Z,16.67,9,24.4,24.4,6.7,2549.438,91.52532758930175,5.797,1.407,0.966,4.183,0.728,13.728,0,27.855,0,7.423245,5.812543,0,0,1.046,0,0,-0.498
2020-02-19T04:30:00Z,15.34,10,15.34,15.34,6.7,2716.3979999999997,97.94822053149676,5.806,1.389,0.984,4.339,0.727,13.44,0,27.733,0,7.30136,5.702955,0,0,1.048,0,0,-0.3
2020-02-19T05:00:00Z,16.13,11,16.13,16.13,6.7,3076.0170000000003,109.35005332385354,5.808,1.396,1.123,4.54,0.709,13.056,0,28.13,0,4.399674,0.182908,0,0,1.498,0.054,0,-0.026
2020-02-19T05:30:00Z,25.76,12,41.99,41.99,6.7,3688.924,125.16688611643708,5.808,1.645,1.488,4.999,0.834,13.046,4.42e-5,29.4720442,0.038,6.7064639999999995,5.7195529999999994,0,0,1.51,0.042,0.062,0.104
2020-02-19T06:00:00Z,30.77,13,41.99,41.99,6.7,4606.291,146.1294016877102,5.809,1.93,1.887,6.23,0.84,12.952,0,31.522,0,6.490472,5.752103,0.71,0.1,1.748,0.006,0.02,0.026
2020-02-19T06:30:00Z,28.35,14,2.5,2.5,6.7,5779.517,168.61210140910816,5.811,1.92,2.093,8.79,0.786,13.023,0,34.277,0,6.441602,5.82984,0.75,0.102,1.752,0.058,0,-0.036
2020-02-19T07:00:00Z,28.74,15,8,8,6.7,6733.081,182.16644184952153,5.811,2.181,2.125,11.316,0.793,12.681,1.49e-4,36.961149,0,6.390629,5.68684,0.91,0.102,1.952,0,0,-0.284
2020-02-19T07:30:00Z,29.92,16,12.1,12.1,6.7,7333.334,192.20858123869684,5.81,2.273,2.272,12.43,0.903,12.354,0.021,38.153,0,6.176773,5.628443,0.91,0.136,1.954,0,0,-0.292
2020-02-19T08:00:00Z,21.53,17,13.1,13.1,6.7,7871.503,199.84520666192748,5.808,2.454,2.367,12.252,0.935,12.31,0.224,39.388,0.022,6.1014539999999995,5.434772,1,1.012,2.004,0.01,0,-0.118
2020-02-19T08:30:00Z,24.95,18,13.5,13.5,6.7,8254.865000000002,203.39694468399657,5.81,2.624,2.473,12.81,0.939,12.253,0.544,40.585,0.07,6.073007,5.487814,1,1.058,2.004,0,0,-0.07
2020-02-19T09:00:00Z,32.87,19,46.28,46.28,6.7,8419.532000000001,203.847952933201,5.808,2.711,2.414,13.13,0.916,12.293,0.855,41.303,0,6.205731,5.303549,1,1.056,2.006,0.048,0.066,0.114
2020-02-19T09:30:00Z,36.34,20,45,45,6.7,8393.974000000002,202.14266104756177,5.808,2.707,2.476,12.875,0.91,12.437,1.1,41.525,0,6.228311,5.445632,1,1.056,2.004,0.07,0.082,0.152
2020-02-19T10:00:00Z,35.8,21,45,45,6.7,8435.555,201.23944367574788,5.807,2.702,2.471,12.866,0.929,12.503,1.28,41.918,0.038,6.433839,5.460408999999999,1,1.058,2.004,0.19,0.07,0.26
2020-02-19T10:30:00Z,35.58,22,46.28,46.28,6.7,8529.558,203.186307439434,5.802,2.714,2.438,13.149,0.995,12.105,1.39,41.979,0.036,6.6837290000000005,5.078595,1,1.056,2.006,0.27,0.018,0.288
2020-02-19T11:00:00Z,38.25,23,47.61,47.61,6.7,8650.621000000001,205.35111332668663,5.804,2.728,2.449,13.177,0.986,11.792,1.44,42.126,0.186,6.842408000000001,4.9062269999999994,1,1.058,2.006,0.422,0.078,0.5
2020-02-19T11:30:00Z,39.3,24,46.28,46.28,6.7,8748.826000000001,207.20521990384393,5.803,2.706,2.538,13.124,0.976,11.888,1.45,42.223,0.092,7.007631,4.811871,1,1.056,2.004,0.504,0.082,0.586
2020-02-19T12:00:00Z,39.51,25,46.28,46.28,6.7,8773.363,205.73016766326649,5.805,2.71,2.549,13.226,0.964,12.369,1.43,42.645,0,7.476668,4.610574,1,1,2.006,0.504,0.082,0.586
2020-02-19T12:30:00Z,36.67,26,45.9,45.9,6.7,8604.788000000002,201.74879838690777,5.805,2.716,2.452,13.027,0.893,12.816,1.35,42.651,0,7.778857,4.609484,1,1,2.006,0.504,0.082,0.586
2020-02-19T13:00:00Z,32.91,27,45.9,45.9,6.7,8538.226,200.1881784717826,5.805,2.731,2.42,12.932,0.813,13.08,1.28,42.651,0,7.975467,4.695251,1,0.998,2.006,0.504,0.082,0.586
2020-02-19T13:30:00Z,34.6,28,43.45,43.45,6.7,8207.24,193.55328632408083,5.807,2.719,2.32,12.331,0.766,13.758,1.11,42.403,0,8.226811,4.97086,1,1,2.006,0.504,0.082,0.586
2020-02-19T14:00:00Z,34.76,29,43.45,43.45,6.7,8143.905000000001,191.8876793666502,5.806,2.719,2.281,12.263,0.767,13.953,1.06,42.441,0,8.262044,5.412436,1,1,2.006,0.504,0.082,0.586
2020-02-19T14:30:00Z,34.11,30,43,43,6.7,8015.254000000001,189.88993129590145,5.81,2.721,2.278,11.943,0.735,14.266,0.865,42.21,0,8.450116,5.302008,1,1,2.006,0.504,0.082,0.586
2020-02-19T15:00:00Z,33.45,31,15,15,6.7,8004.383,190.962472564176,5.805,2.728,2.261,12.056,0.714,13.938,0.7,41.916,0.21,8.662126,5.143050000000001,1,1,2.006,0.416,0.082,0.498
2020-02-19T15:30:00Z,29.22,32,42.79,42.79,6.7,8335.07,198.78535654662537,5.813,2.725,2.528,12.238,0.716,13.716,0.524,41.93,0.146,8.655895000000001,4.8314319999999995,1,1,2.006,0.436,0.082,0.518
2020-02-19T16:00:00Z,29.92,33,14.75,14.75,6.7,8231.733,196.6867294275065,5.815,2.731,2.485,12.211,0.721,13.963,0.368,41.852,0.15,8.808255,4.835051999999999,1.02,1,2.006,0.32,0.082,0.402
2020-02-19T16:30:00Z,32.53,34,2.2,2.2,6.7,8317.521,195.4901873222554,5.828,2.696,2.429,12.547,0.866,14.394,0.201,42.547,0.156,8.756293,5.200717,1.02,1,2.006,0.342,0.082,0.424
2020-02-19T17:00:00Z,34.47,35,2.2,2.2,6.7,8552.859,196.78256468070913,5.815,2.732,2.597,12.864,0.883,14.752,0.0665,43.4635,0.436,8.837504000000001,5.457231,1.02,1,2.006,0.23,0.082,0.312
2020-02-19T17:30:00Z,35.53,36,48.5,48.5,6.7,8682.348,196.05078058140884,5.817,2.75,2.594,13.169,0.883,14.97,0.00522,44.28622,0.76,8.867895,5.657158000000001,1.02,1,2.004,0.254,0.08,0.334
2020-02-19T18:00:00Z,38.69,37,43.25,43.25,6.7,8576.149000000001,194.92567374083956,5.814,2.787,2.557,13.132,0.882,15.137,2.12e-5,43.997021200000006,0.486,9.051774000000002,5.733448,1.02,1.056,2.004,0.122,0.02,0.142
2020-02-19T18:30:00Z,35.83,38,48.5,48.5,6.7,8473.124000000002,194.6368042634324,5.812,2.788,2.644,12.84,0.871,15.114,0,43.533,0.404,9.045081,5.768341,1.02,1.056,2.004,0.008,0,-0.01
2020-02-19T19:00:00Z,33.81,39,48.35,48.35,6.7,8232.687000000002,193.1376859193919,5.813,2.732,2.601,12.277,0.911,14.986,0,42.626,0.194,9.075698,5.746949,1.02,1.056,2.004,0,0.052,0.052
2020-02-19T19:30:00Z,36.51,40,45,45,6.7,7429.757,180.1764720147444,5.814,2.743,2.167,11.419,0.918,14.965,0,41.236,0.15,8.994719000000002,5.738747,1.02,1.056,2.004,0,0,-0.078
2020-02-19T20:00:00Z,37.48,41,45,45,6.7,6725.116,168.7522834487604,5.809,2.702,1.72,10.734,0.79,14.925,0,39.852,0.112,8.974255000000001,5.702171,1.02,1.056,2.004,0,0,-0.102
2020-02-19T20:30:00Z,32.98,42,15.1838,15.1838,6.7,6063.939,158.00971936316026,5.812,2.68,1.525,9.617,0.781,14.902,0,38.377,0,8.923770000000001,5.760248,1.02,1.056,2.004,0,0,-0.18
2020-02-19T21:00:00Z,24.37,43,15.15,15.15,6.7,5333.6179999999995,145.64767886400872,5.809,2.683,1.212,8.468,0.761,14.719,0,36.62,0.038,8.746977,5.801885,0.974,0.976,1.954,0,0,-0.058
2020-02-19T21:30:00Z,29.34,44,43,43,6.7,4723.146000000001,135.61347191914552,5.813,2.56,1.124,7.184,0.771,14.448,0,34.828,0,8.577216,5.707096,0.974,0.974,1.954,0,0,-0.072
2020-02-19T22:00:00Z,27.91,45,43,43,6.7,4067.504,125.10777559055116,5.809,2.273,1.094,5.914,0.792,14.066,0,32.512,0,8.381043,5.565832,0.66,0.854,1.71,0,0,-0.122
2020-02-19T22:30:00Z,22.96,46,26.88,26.88,6.7,3597.5270000000005,116.48890975617655,5.81,1.602,1.091,5.119,0.811,13.924,0,30.883,0,5.223292,0.188338,0.644,0.828,1.698,0,0,-0.254
2020-02-19T23:00:00Z,31.03,47,41.99,41.99,6.7,3190.599,108.11924771263978,5.81,1.579,1.095,4.954,0.812,13.76,0,29.51,0.07,8.110707999999999,5.442126,0.118,0.158,1.272,0,0,-0.26
2020-02-19T23:30:00Z,19.65,48,2.5,2.5,6.7,2821.563,98.90157383714816,5.824,1.723,1.147,3.873,0.812,13.752,0,28.529,0,8.056913999999999,5.49696,0.106,0.136,1.262,0,0,-0.256
2020-02-20T00:00:00Z,13.88,1,2.5,2.5,7.6,2725.1879999999996,97.206634563937925,5.812,1.672,1.202,3.658,0.747,13.702,0,28.035,0,7.865982,5.442352,0.212,-0.102,1.242,0,0,-0.132
2020-02-20T00:30:00Z,17.77,2,2.5,2.5,7.6,2801.0690000000004,98.85893273099458,5.813,1.934,1.187,3.774,0.745,13.639,0,28.334,0,7.791577,5.489526,0.212,-0.104,1.242,0,0,-0.102
2020-02-20T01:00:00Z,20.02,3,41,41,7.6,2642.526,92.42186625629546,5.813,2.007,0.942,4.109,0.775,13.696,0,28.592,0,7.661502,5.51987,0,-0.252,1.25,0,0,-0.102
2020-02-20T01:30:00Z,16.26,4,2.5,2.5,7.6,2367.8370000000004,84.31567140262794,5.813,1.919,0.937,3.458,0.769,13.939,0,28.083,0,7.926633,5.4903509999999995,0,-0.258,1.248,0,0,-0.102
2020-02-20T02:00:00Z,14.82,5,0,0,7.6,2182.0049999999997,78.45269994861975,5.815,1.82,0.939,3.206,0.764,14.159,7.179999999999999e-7,27.813000718,0,8.076723,5.532618,0,-0.348,1.11,0,0,-0.16
2020-02-20T02:30:00Z,11.2,6,0,0,7.6,2121.7470000000003,76.29439050701188,5.812,1.827,0.937,3.05,0.759,14.327,0,27.81,0,8.369848,5.462343,0,-0.34,1.098,0,0,-0.162
2020-02-20T03:00:00Z,10.27,7,0,0,7.6,2245.003,82.18336566972947,5.811,1.863,0.931,3.08,0.749,14.287,0,27.317,0,8.261592,5.455557,0,-0.104,0.596,0,0,-0.102
2020-02-20T03:30:00Z,4.99,8,0,0,7.6,2256.462,83.24891866422337,5.809,1.724,0.932,3.152,0.745,14.169,7.159999999999999e-7,27.105000716,0,8.151673,5.585054,0,-0.104,0.574,0,0,-0.102
2020-02-20T04:00:00Z,11.9,9,2.5,2.5,7.6,2133.0550000000003,80.09368428957646,5.812,2.034,0.843,3.307,0.744,13.802,0,26.632,0,7.755136,5.6214759999999995,0,-0.388,0.09,0,0,-0.054
2020-02-20T04:30:00Z,11.9,10,2.5,2.5,7.6,2258.782,85.5566834589599,5.809,2.04,0.932,3.298,0.754,13.434,0,26.401,0,4.637272,0.184647,0,-0.384,0.094,0,0.04,0.04
2020-02-20T05:00:00Z,12.85,11,2.5,2.5,7.6,2669.8289999999997,99.60561856439335,5.811,1.921,1.117,3.158,0.784,13.107,0,26.804,0,7.335224,5.472201,0,0.15,0.664,0.07,0.022,0.092
2020-02-20T05:30:00Z,24.51,12,31.77,31.77,7.6,3074.8,111.63635043386704,5.811,1.898,1.252,3.601,0.788,13.021,0,27.543,0,7.128151,5.467328,0,0.166,0.702,0.224,0.08,0.304
2020-02-20T06:00:00Z,26.45,13,15.15,15.15,7.6,4097.875,133.7033834709126,5.818,1.944,1.485,4.898,0.847,13.265,0,30.649,0,7.154558,5.632226999999999,0,0.672,1.39,0.252,0.078,0.33
2020-02-20T06:30:00Z,26.76,14,7,7,7.6,5009.138000000001,151.35633781538,5.811,2.354,1.7,6.657,0.829,13.404,0,33.095,0,4.95436,0.187225,0,0.69,1.412,0.218,0.02,0.238
2020-02-20T07:00:00Z,24.87,15,7,7,7.6,5751.435,162.71812934985573,5.813,2.473,1.763,8.138,0.927,13.716,0,35.346,0,7.551823000000001,5.751372999999999,0.206,0.994,1.412,0.066,0.044,0.11
2020-02-20T07:30:00Z,22.51,16,10,10,7.6,6123.9039999999995,166.43014409152042,5.812,2.551,1.84,9.102,0.94,14.02,6.42e-4,36.795642,0.104,7.822344,5.770124,0.216,0.998,1.428,0,0,-0.09
2020-02-20T08:00:00Z,27.44,17,44,44,7.6,6449.893,168.8657011053687,5.811,2.656,1.847,10.13,0.968,13.883,0.0504,38.1954,0.018,8.184505,5.739453,0.442,0.842,1.99,0,0,-0.208
2020-02-20T08:30:00Z,35.13,18,48.78,48.78,7.6,6902.488,175.38591320256126,5.812,2.701,1.892,11.021,0.957,13.818,0.205,39.356,0.102,8.025825,5.824426000000001,0.452,0.842,2.006,0,0,-0.092
2020-02-20T09:00:00Z,36.49,19,48,48,7.6,6991.612000000001,176.0712181117631,5.814,2.682,1.91,10.718,0.937,14.138,0.338,39.709,0,8.380345000000002,5.65011,0.892,1.054,2.006,0.058,0.054,0.112
2020-02-20T09:30:00Z,36.27,20,47.5,47.5,7.6,6917.246000000001,171.51614182990332,5.825,2.678,1.914,10.47,0.885,14.573,0.447,40.33,0.324,8.755304,5.79911,0.902,1.056,2.004,0.072,0.082,0.154
2020-02-20T10:00:00Z,33.98,21,45,45,7.6,6966.401,171.59891124959972,5.825,2.679,1.923,10.44,0.952,14.592,0.576,40.597,0.492,8.790636000000001,5.783263,1,1.056,1.766,0.214,0.082,0.296
2020-02-20T10:30:00Z,33.06,22,45,45,7.6,7289.065,177.73438833483698,5.819,2.673,2.089,10.773,0.916,14.738,0.747,41.011,0.058,8.776633,5.919844,1,1.056,1.766,0.294,0.082,0.376
2020-02-20T11:00:00Z,36.26,23,45,45,7.6,7310.743,175.9716692742809,5.803,2.652,2.051,10.721,0.895,14.91,0.835,41.545,0.096,8.971161,5.867806,1,1.056,2.002,0.442,0.082,0.524
2020-02-20T11:30:00Z,36.48,24,44.8,44.8,7.6,7218.941000000001,172.59045592559832,5.801,2.65,2.057,10.402,0.899,15.266,0.918,41.827,0.188,9.139456,5.96136,1,1.056,2.004,0.504,0.082,0.586
2020-02-20T12:00:00Z,36.85,25,44,44,7.6,7185.911,171.04017804013043,5.801,2.728,2.067,10.338,0.899,15.364,1,42.013,0.226,9.458251,5.990719,1,1,2.004,0.504,0.082,0.586
2020-02-20T12:30:00Z,35.03,26,43.5,43.5,7.6,7182.64,172.34889022195563,5.802,2.769,2.094,10.253,0.901,15.132,1.06,41.675,0.074,9.042405,6.0492550000000005,1,1,2.004,0.504,0.082,0.586
2020-02-20T13:00:00Z,33.36,27,43,43,7.6,7134.183000000001,170.73141722107886,5.805,2.763,2.083,10.158,0.894,15.153,1.34,41.786,0,9.402923,5.977205,1,1,2.004,0.504,0.082,0.586
2020-02-20T13:30:00Z,32.33,28,40,40,7.6,6847.223,165.78429615999224,5.804,2.752,2.091,9.414,0.767,15.114,1.77,41.302,0,9.536016,5.856980999999999,1,1,2.004,0.504,0.082,0.586
2020-02-20T14:00:00Z,32.33,29,12,12,7.6,6475.237000000001,155.93586995785674,5.808,2.741,1.925,8.868,0.782,15.581,2.23,41.525,0,9.840863,5.978702,1,1,2.004,0.504,0.082,0.586
2020-02-20T14:30:00Z,25.75,30,12,12,7.6,6232.226000000001,150.55504287957484,5.807,2.783,1.674,8.84,0.794,15.491,2.42,41.395,0,9.84096,5.974151,1,1,2.004,0.504,0.078,0.582
2020-02-20T15:00:00Z,20.4,31,2.2,2.2,7.6,6160.9220000000005,150.4498656898657,5.809,2.762,1.782,8.476,0.794,15.245,2.43,40.95,0.124,9.963415,5.619374,1,1,2.004,0.504,0.02,0.524
2020-02-20T15:30:00Z,21.78,32,2.1,2.1,7.6,6207.302000000001,151.16165010714982,5.811,2.77,1.938,8.16,0.803,15.458,2.4,41.064,0.144,9.905609,5.69193,1,0.996,2.004,0.504,0.076,0.58
2020-02-20T16:00:00Z,22.98,33,2.1,2.1,7.6,6435.429999999999,155.76497640082292,5.809,2.792,1.936,9.091,0.811,15.432,1.97,41.315,0.188,9.79394,5.900092,0.872,0.696,2.004,0.504,0.082,0.586
2020-02-20T16:30:00Z,26.29,34,13,13,7.6,6894.749,165.3179158874023,5.813,2.784,2.023,10.071,0.945,15.284,1.35,41.706,0.166,9.730709999999998,5.574871,0.872,0.694,2.004,0.498,0.074,0.572
2020-02-20T17:00:00Z,35.45,35,50.8,50.8,7.6,7286.259000000001,172.33754346129288,5.816,2.833,2.183,10.492,0.965,15.487,0.659,42.279,0.432,9.559241,5.918197,1.018,0.994,2.004,0.396,0.018,0.414
2020-02-20T17:30:00Z,42.16,36,50.9,50.9,7.6,7481.865,173.80688549724718,5.811,2.857,2.209,10.94,0.967,15.514,0.105,43.047,1.25,9.567255,6.006772,1.02,1,2.004,0.326,0.064,0.39
2020-02-20T18:00:00Z,43.76,37,53,53,7.6,7618.2170000000015,174.5871548489869,5.814,2.88,2.195,11.517,0.965,15.487,0.00161,43.63561,1.56,9.435326000000002,5.829355,1.02,1.056,2.004,0.174,0,0.156
2020-02-20T18:30:00Z,42.48,38,50.75,50.75,7.6,7429.452,171.5565427185825,5.812,2.863,2.21,11.119,0.962,15.63,1.4199999999999e-4,43.306142,1.59,9.457569,6.024077,1.02,1.056,2.004,0.104,0,0.06
2020-02-20T19:00:00Z,38.27,39,43.5,43.5,7.6,7180.303999999999,168.96732929098073,5.811,2.824,2.21,10.459,0.961,15.688,2.21e-4,42.495221,1.388,9.547824,5.997653000000001,1.02,1.056,2.004,0.054,0.04,0.094
2020-02-20T19:30:00Z,34.83,40,13,13,7.6,6920.780000000002,166.32281937507838,5.808,2.809,2.146,9.957,0.855,15.585,5.26e-4,41.610526,1.296,9.661744,6.012746,1.02,1.058,2.004,0.052,0.04,0.092
2020-02-20T20:00:00Z,35.74,41,43.2,43.2,7.6,6844.442000000001,169.9257630020025,5.808,2.806,2.186,9.518,0.836,15.385,1.29e-5,40.279012900000005,0.456,9.187849,6.016579,1.02,1.056,2.004,0.166,0.058,0.224
2020-02-20T20:30:00Z,34.61,42,43.5,43.5,7.6,6335.054,163.5401295918631,5.805,2.387,1.906,9.177,0.819,15.459,0,38.737,0.038,9.289154,6.026056,1.02,1.056,2.002,0.168,0,0.088
2020-02-20T21:00:00Z,33.59,43,42.9,42.9,7.6,5437.941,146.89594532537345,5.806,2.7,1.421,8.017,0.8,15.365,0,37.019,0.002,9.165362000000002,6.016579,0.952,0.952,1.786,0.196,0,0.17
2020-02-20T21:30:00Z,33.56,44,41,41,7.6,4444.021000000001,127.0809551043752,5.803,2.823,1.059,6.202,0.792,15.289,0,34.97,0.012,9.050426,6.01317,0.95,0.95,1.766,0.198,0.076,0.274
2020-02-20T22:00:00Z,29.05,45,41,41,7.6,3887.395,117.31636286817964,5.805,2.694,0.849,5.495,0.816,15.135,0,33.136,0.038,8.900169,6.013451,0.826,0.83,1.148,0.244,0.082,0.326
2020-02-20T22:30:00Z,25.61,46,11.72,11.72,7.6,3486.9420000000005,110.23812083083052,5.806,2.468,0.846,4.399,0.737,14.927,0,31.631,0.026,8.673427,5.997916,0.824,0.828,1.13,0.382,0.082,0.464
2020-02-20T23:00:00Z,31.16,47,40.5,40.5,7.6,2994.5049999999997,101.80543278710816,5.802,2.349,0.843,3.804,0.736,14.804,0,29.414,0.022,8.534664000000001,5.975055,0.806,0.326,0.158,0.488,0.082,0.57
2020-02-20T23:30:00Z,7.16,48,2.5,2.5,7.6,2743.363,96.4173549362106,5.809,2.177,0.847,3.219,0.733,14.696,0,28.453,0,8.538341,5.894515,0.806,0.312,0.074,0.504,0.082,0.586
2020-02-21T00:00:00Z,13.99,1,15,15,7.9,2957.0629999999996,102.31697865125771,5.805,2.136,0.847,3.653,0.713,14.647,0,28.901,0,8.481379,5.79148,0.77,0.514,-0.834,0.504,0.082,0.586
